"id","repetition","yc","zc","s1","Tu","E0","E1","A0","A1","Tf","Tc","Tb","slope","timestamp"
"Apricot.Sunglo.combined",1,48.5295833663208,219.970327631489,0.159370612683244,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:04:07.941888"
"Apricot.Sunglo.combined",2,60.2321286269535,192.342190693349,1.47802617244316,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:04:46.202562"
"Apricot.Sunglo.combined",3,60.3449184748038,191.997906049105,1.49918527080256,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:05:24.302659"
"Apricot.Sunglo.combined",4,60.1999350106333,192.230087073456,1.4476972572037,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:06:02.613091"
"Apricot.Sunglo.combined",5,60.1505421487723,192.480314527677,1.48924533230282,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:06:40.527216"
"Apricot.Sunglo.combined",6,60.3544113129257,191.955823039757,1.49346758538785,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:07:25.770981"
"Apricot.Sunglo.combined",7,60.3539166453337,191.944825116749,1.49339412139829,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:08:03.69669"
"Apricot.Sunglo.combined",8,48.454718713063,221.284425822082,0.16745352049768,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:08:41.086762"
"Apricot.Sunglo.combined",9,48.3963514673972,222.67756732777,0.174839604846805,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:09:18.289404"
"Apricot.Sunglo.combined",10,60.2153441157385,192.533011298354,1.48668817376619,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:09:55.202663"
"Apricot.Sunglo.Zaragoza",1,48.5295833663208,219.970327631489,0.159370612683244,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:12.691268"
"Apricot.Sunglo.Zaragoza",2,60.2321286269535,192.342190693349,1.47802617244316,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:56.351415"
"Apricot.Sunglo.Zaragoza",3,60.3449184748038,191.997906049105,1.49918527080256,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:23:39.618434"
"Apricot.Sunglo.Zaragoza",4,60.1999350106333,192.230087073456,1.4476972572037,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:24:23.193756"
"Apricot.Sunglo.Zaragoza",5,60.1505421487723,192.480314527677,1.48924533230282,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:25:06.311905"
"Apricot.Sunglo.Zaragoza",6,60.3544113129257,191.955823039757,1.49346758538785,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:25:57.739633"
"Apricot.Sunglo.Zaragoza",7,60.3539166453337,191.944825116749,1.49339412139829,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:26:39.683455"
"Apricot.Sunglo.Zaragoza",8,48.454718713063,221.284425822082,0.16745352049768,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:27:20.140568"
"Apricot.Sunglo.Zaragoza",9,48.3963514673972,222.67756732777,0.174839604846805,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:27:58.974314"
"Apricot.Sunglo.Zaragoza",10,60.2153441157385,192.533011298354,1.48668817376619,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:28:36.327002"
"Apricot.Tadeo.Zaragoza",1,60.7926039644449,163.067230124887,1.469496278126,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:11.609167"
"Apricot.Tadeo.Zaragoza",2,60.7786318073161,163.084694889452,1.43640981313394,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:54.583609"
"Apricot.Tadeo.Zaragoza",3,60.7783787184259,163.088134847642,1.43895954059272,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:23:37.356112"
"Apricot.Tadeo.Zaragoza",4,60.7736179718627,163.094783945061,1.43368619325852,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:24:20.102045"
"Apricot.Tadeo.Zaragoza",5,60.7782295424539,163.08887839776,1.44273106380746,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:25:02.720247"
"Apricot.Tadeo.Zaragoza",6,60.7762075681177,163.084495578503,1.43389449942252,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:25:53.810316"
